,0,1,2,3
"Art. 2º Os tribunais, em colaboração com as escolas da magistratura, promoverão cursos de formação inicial e formação continuada que incluam, obrigatoriamente, os conteúdos relativos aos direitos humanos, gênero, raça e etnia, conforme as diretrizes previstas no Protocolo para Julgamento com Perspectiva de Gênero, os quais deverão ser disponibilizados com periodicidade mínima anual. 
(...)
§2º Os tribunais providenciarão meios para facilitar o acesso ao Protocolo para Julgamento com Perspectiva de Gênero ao público interno e externo mediante QRCode, card eletrônico, link ou outro recurso de comunicação social nas dependências do tribunal, no sítio do tribunal e na sua intranet, tornando-o uma ferramenta de consulta para as unidades judiciárias, operadores e operadoras do direito e auxiliares do juízo. ",Não,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
"Art. 3º Fica instituído, no âmbito do Conselho Nacional de Justiça, o Comitê de Acompanhamento e Capacitação sobre Julgamento com Perspectiva de Gênero no Poder Judiciário, em caráter nacional e permanente.  ",Não é item de conformidade,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
"Art. 4º Caberá ao Comitê: 
I – acompanhar o cumprimento da presente Resolução;
II – elaborar estudos e propor medidas concretas de aperfeiçoamento do sistema de justiça quanto às causas que envolvam direitos humanos, gênero, raça e etnia, em perspectiva interseccional. 
III – organizar fóruns permanentes anuais de sensibilização sobre o julgamento com perspectiva de gênero nos órgãos do Poder Judiciário, com a participação de outros segmentos do poder público e da sociedade civil, para a discussão de temas relacionados com as atividades do Comitê; 
IV – realizar cooperação interinstitucional, dentro dos limites de sua finalidade, com entidades de natureza jurídica e social do país e do exterior que atuam na referida temática; 
V – realizar reuniões periódicas ordinárias, ou extraordinárias, sempre que for necessário, para a condução dos trabalhos do Comitê; 
VI – solicitar a cooperação judicial com tribunais e outras instituições; 
VII – participar de eventos promovidos por entes públicos ou entidades privadas sobre temas relacionados aos objetivos do Comitê.",Não é item de conformidade,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
"Art. 5º O Comitê será coordenado por um Conselheiro ou Conselheira do Conselho Nacional de Justiça, assegurada a participação de representantes da Justiça Estadual, Federal, do Trabalho, Eleitoral e Militar, Escola Nacional de Formação e Aperfeiçoamento de Magistrados (Enfam), Escola Nacional de Formação e Aperfeiçoamento de Magistrados do Trabalho (Enamat), Ordem dos Advogados do Brasil (OAB), assim como de representantes da academia e da sociedade civil.  
(...)",Não é item de conformidade,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
"Art. 5º O Comitê será coordenado por um Conselheiro ou Conselheira do Conselho Nacional de Justiça, assegurada a participação de representantes da Justiça Estadual, Federal, do Trabalho, Eleitoral e Militar, Escola Nacional de Formação e Aperfeiçoamento de Magistrados (Enfam), Escola Nacional de Formação e Aperfeiçoamento de Magistrados do Trabalho (Enamat), Ordem dos Advogados do Brasil (OAB), assim como de representantes da academia e da sociedade civil.  
Parágrafo primeiro. A composição do Comitê observará a pluralidade de gênero e raça, bem como, na medida do possível, a participação de integrantes que expressem a diversidade presente na sociedade nacional.  ",Não é item de conformidade,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
"Art. 6º Alterar o art. 3º da Resolução CNJ n. 255/2018, que passa a apresentar a seguinte redação:
 ""Art. 3º A Política de que trata esta Resolução deverá ser implementada pelo Conselho Nacional de Justiça por meio do Comitê de Incentivo à Participação Institucional Feminina no Poder Judiciário, responsável pela elaboração de estudos, análise de cenários, diálogo com os tribunais e proposições concretas para a ampliação da representação feminina, sob a supervisão de Conselheiro ou Conselheira e de Juiz ou Juíza Auxiliar da Presidência do Conselho Nacional de Justiça, indicados pela sua Presidência. 
Parágrafo único. O Comitê de Acompanhamento e Capacitação sobre Julgamento com Perspectiva de Gênero no Poder Judiciário e o Comitê de Incentivo à Participação Institucional Feminina no Poder Judiciário atuarão de forma articulada.""   ",Não é item de conformidade,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
Art. 7º Esta Resolução entra em vigor na data de sua publicação.  ,Não é item de conformidade,Resolução nº 492/2023 - CNJ,CNJ,Escola Judicial
"Art. 1º Incumbe aos Tribunais instalar, na medida das suas disponibilidades e nos termos da presente Resolução, por meio de ações conjuntas com os demais ramos com jurisdição na localidade, Pontos de Inclusão Digital (PID) nas cidades, povoados, aldeias e distritos que não sejam sede de comarca ou de unidade física do Poder Judiciário, com o objetivo de promover o acesso aos vários ramos da Justiça. 

Parágrafo único. Considera-se PID qualquer sala ou espaço que permita, de forma adequada e simultaneamente para mais de um ramo do Poder Judiciário, a realização de atos processuais, como depoimentos de partes, de testemunhas e de outros colaboradores da justiça, por sistema de videoconferência, bem como o atendimento por meio do Balcão Virtual, instituído pela Resolução CNJ n. 372/2021, com possibilidade de agregação de outros serviços públicos voltados à cidadania.",Não é item de conformidade,Resolução nº 508/2023 - CNJ,CNJ,Secretaria-Geral Judiciária
"Art. 2º Os Pontos de Inclusão Digital serão divididos em 4 (quatro) níveis, de acordo com os serviços que oferecem: 
I – PID nível 0: com atendimento virtual de apenas 1 (um) ramo do Poder Judiciário; 
II – PID nível 1: com atendimento virtual de pelo menos 2 (dois) ramos do Poder Judiciário; 
III – PID nível 2: com atendimento virtual de pelo menos 2 (dois) ramos do Poder Judiciário e pelo menos 1 (um) dos seguintes órgãos: Defensoria Pública, Ministério Público, Procuradorias Públicas e/ou Advocacia Pública da União, Polícias, Municípios e outros órgãos da administração pública direta e indireta de qualquer nível; 
IV – PID nível 3: com atendimento virtual de pelo menos 3 (três) ramos do Poder Judiciário e pelo menos 2 (dois) dos seguintes órgãos: Defensoria Pública, Ministério Público, Procuradorias Públicas e/ou Advocacia Pública da União, Polícias, Municípios e outros órgãos da administração pública direta e indireta de qualquer nível, além de sala e equipamentos para atendimento presencial destinado à realização de perícias médicas; 
V – PID nível 4: com atendimento virtual de pelo menos 4 (quatro) ramos do Poder Judiciário e pelo menos 3 (três) dos seguintes órgãos: Defensoria Pública, Ministério Público, Procuradorias Públicas e/ou Advocacia Pública da União, Polícias, Municípios e outros órgãos da administração pública direta e indireta de qualquer nível, além de sala e equipamentos para atendimento presencial destinado à realização de perícias médicas, e ainda atendimento de cidadania com a cooperação de entidades privadas e da sociedade civil. 

Parágrafo único. Na implantação dos Pontos de Inclusão Digital, os Tribunais poderão servir-se dos Juízes de Cooperação e de outras iniciativas eficientes para ampliar o diálogo e a integração entre as várias instituições, além de envidar esforços para estabelecer a cooperação, sempre que possível, com entidades privadas, como as respectivas Seções da Ordem dos Advogados do Brasil e outras entidades e organizações representantes da sociedade civil para a ampliação da cidadania e a afirmação da responsabilidade social do Poder Judiciário.   ",Não é item de conformidade,Resolução nº 508/2023 - CNJ,CNJ,Secretaria-Geral Judiciária
"Art. 3º A implantação dos Pontos de Inclusão Digital pelos Tribunais observará metas anuais proporcionais aos seus portes respectivos, as quais serão definidas por ato da Presidência do Conselho Nacional de Justiça. 
§ 1º Para privilegiar a capilarização da inclusão digital de acesso à justiça e cidadania em localidades desassistidas, até 31 de dezembro de 2025, os PID serão instalados apenas: 
I – nos bairros e nas periferias de regiões metropolitanas distantes ou com dificuldade de acesso para as unidades físicas do Poder Judiciário; 
II – nos municípios e localidades que atendam a todos os requisitos abaixo de forma concomitante: 
a) não sejam sede de comarca ou de qualquer unidade física do Poder Judiciário de qualquer ramo; 
b) distem no mínimo 20 (vinte) quilômetros da sede de qualquer comarca do Poder Judiciário; e (redação dada pela Resolução n. 555, de 17 de abril de 2024)   
c) tenham até 50 (cinquenta) mil habitantes.  

§ 2º Os Tribunais que já implementaram PID deverão adequá-los às categorias estabelecidas no art. 2º desta Resolução para efeito de reconhecimento, até 31 de dezembro de 2023, ou atribuir natureza jurídica diferente a essa unidade judiciária.

§ 3º Os tribunais deverão divulgar, em seus respectivos portais de Internet, a relação de Pontos de Inclusão Digital instalados, com indicação de instituições parceiras, endereço com CEP, e-mail e telefone de contato, caso haja. (incluído pela Resolução n. 555, de 17 de abril de 2024)  ",Não é item de conformidade,Resolução nº 508/2023 - CNJ,CNJ,Secretaria-Geral Judiciária
"Art. 3º A implantação dos Pontos de Inclusão Digital pelos Tribunais observará metas anuais proporcionais aos seus portes respectivos, as quais serão definidas por ato da Presidência do Conselho Nacional de Justiça. 

(...)

§ 3º Os tribunais deverão divulgar, em seus respectivos portais de Internet, a relação de Pontos de Inclusão Digital instalados, com indicação de instituições parceiras, endereço com CEP, e-mail e telefone de contato, caso haja. (incluído pela Resolução n. 555, de 17 de abril de 2024)  ",Não,Resolução nº 508/2023 - CNJ,CNJ,Secretaria-Geral Judiciária
"Art. 4º Nas localidades em que houver apenas uma unidade física do Poder Judiciário, representada por Vara ou sede de Comarca, caberá ao Tribunal do ramo respectivo a adoção das providências necessárias para que, em suas instalações, seja implantado um PID no mínimo de nível I, como definido no art. 2º, até 30 de junho de 2024, a fim de permitir atendimento virtual por parte dos demais ramos do Poder Judiciário que não estão fisicamente instalados naquela localidade. ",Não é item de conformidade,Resolução nº 508/2023 - CNJ,CNJ,Secretaria-Geral Judiciária
"Art. 5º Para a implantação dos Pontos de Inclusão Digital, os Tribunais deverão: 
I – avaliar a conveniência e a oportunidade de celebrar acordos de cooperação com outros órgãos da Administração Pública Direta e Indireta de qualquer nível; 
II – providenciar a infraestrutura adequada, equipamentos, mobiliários e sistemas necessários para o pleno funcionamento do PID, ainda que mediante convênio ou cessão; 
III – disponibilizar treinamento para a equipe local que fará o atendimento no PID; 
IV – assegurar acessibilidade para pessoas com deficiência, conforme as normas em vigor, especialmente as Resoluções CNJ n. 400 e n. 401, ambas de 2021.",Sim,Resolução nº 508/2023 - CNJ,CNJ,Secretaria-Geral Judiciária
